Region,Region_full,Industry,RetailerName,Adress Search (Concat),GoogleSheets Latitude,GoogleSheets Longitude,OpenStreetMapResult
Auckland,Auckland Region,Supermarkets,Countdown Ponsonby,"Countdown Ponsonby, Auckland, New Zealand",-36.8583054,174.7488905,"Fairfax Media, Pollen Street, Freemans Bay, Waitematā, Auckland, 1021, New Zealand"
Auckland,Auckland Region,Supermarkets,Countdown Waiheke,"Countdown Waiheke, Auckland, New Zealand",-36.795975,175.046025,"19, Belgium Street, Ostend, Waiheke, Auckland, 1081, New Zealand"
Auckland,Auckland Region,Supermarkets,New World Metro,"New World Metro, Auckland, New Zealand",-36.8464718,174.7657806,"BNZ Tower, Swanson Street, Viaduct Harbour, Auckland Central, Waitematā, Auckland, 1010, New Zealand"
Auckland,Auckland Region,Supermarkets,Pak N Save Clendon,"Pak N Save Clendon, Auckland, New Zealand",-37.0325373,174.8674064,"Pak 'n' Save, Robert Ross Place, Clendon, Manurewa, Auckland, 2103, New Zealand"
Auckland,Auckland Region,Supermarkets,Countdown Hobsonville,"Countdown Hobsonville, Auckland, New Zealand",-36.7976388,174.6477977,"Countdown, Hobsonville Road, Hobsonville, Upper Harbour, Auckland, 0618, New Zealand"
Auckland,Auckland Region,Supermarkets,Countdown Mangere East,"Countdown Mangere East, Auckland, New Zealand",-36.9657615,174.824117,"Countdown, Growers Lane, Mangere East, Māngere-Ōtāhuhu, Auckland, 2024, New Zealand"
Auckland,Auckland Region,Supermarkets,Countdown Papatoetoe,"Countdown Papatoetoe, Auckland, New Zealand",-36.9705278,174.861301,"Hunters Plaza, Sutton Crescent, Papatoetoe, Ōtara-Papatoetoe, Auckland, 2025, New Zealand"
Auckland,Auckland Region,Supermarkets,New World Botany,"New World Botany, Auckland, New Zealand",-36.9339258,174.9115116,"Botany Town Centre, Chapel Road, East Tamaki Heights, Howick, Auckland, 2163, New Zealand"
Auckland,Auckland Region,Supermarkets,Pak N Save Ormiston,"Pak N Save Ormiston, Auckland, New Zealand",-36.9650866,174.9148097,"Pak 'n' Save, Ormiston Road, Ormiston, Howick, Auckland, 2019, New Zealand"
Auckland,Auckland Region,Supermarkets,Countdown North West,"Countdown North West, Auckland, New Zealand",-36.81908,174.6121277,"7, Fred Taylor Drive, Westgate, Henderson-Massey, Auckland, 0614, New Zealand"
Auckland,Auckland Region,Supermarkets,Fresh Choice Waimauku,"Fresh Choice Waimauku, Auckland, New Zealand",-36.7679211,174.4937203,"Fresh Choice Supermarket, The Triangle, Rodney, Auckland, 0812, New Zealand"
Auckland,Auckland Region,Supermarkets,Countdown Beachlands,"Countdown Beachlands, Auckland, New Zealand",-36.8896138,175.0107953,"129, Beachlands Road, Pine Harbour, Franklin, Auckland, 2018, New Zealand"
Auckland,Auckland Region,Supermarkets,New World Kumeu,"New World Kumeu, Auckland, New Zealand",-36.7748423,174.5541639,"New World, Main Road, Deacon Point, Rodney, Auckland, 0810, New Zealand"
Auckland,Auckland Region,Supermarkets,Pak N Save Mt Albert,"Pak N Save Mt Albert, Auckland, New Zealand",-36.8926862,174.7061264,"Pak'nSave Mount Albert, Southwestern Motorway, Whau, Auckland, 1026, New Zealand"
Auckland,Auckland Region,Supermarkets,New World Papakura,"New World Papakura, Auckland, New Zealand",-37.064268,174.9411007,"New World, Wood Street, Papakura, Auckland, 2110, New Zealand"
Auckland,Auckland Region,Supermarkets,Countdown Mt Wellington,"Countdown Mt Wellington, Auckland, New Zealand",-36.9097222,174.8375,"Countdown Mount Wellington, Wilson Way, Mount Wellington, Maungakiekie-Tāmaki, Auckland, 1060, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z Bethlehem,"Z Bethlehem, Bay of Plenty, New Zealand",-37.6960931,176.106981,"Z Bethlehem, 253B, State Highway 2, Bethlehem, Tauranga, Tauranga City, Bay of Plenty, 3110, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z 15th Ave,"Z 15th Ave, Bay of Plenty, New Zealand",-37.7108316,176.1649868,"Z Fifteenth Avenue, Fifteenth Avenue, Tauranga South, Tauranga, Tauranga City, Bay of Plenty, 3112, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z Kawerau,"Z Kawerau, Bay of Plenty, New Zealand",-38.0849855,176.7019357,"6, Islington Street, Kawerau, Kawerau District, Bay of Plenty, 3127, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z Fenton Street,"Z Fenton Street, Bay of Plenty, New Zealand",-38.1419399,176.253286,"Z, Victoria Street, Glenholme, Rotorua, Rotorua District, Bay of Plenty, 3010, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z Fairy Springs,"Z Fairy Springs, Bay of Plenty, New Zealand",-38.1230552,176.2306475,"23, Fairy Springs Road, Mangakakahi, Rotorua, Rotorua District, Bay of Plenty, 3015, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z 11th Ave,"Z 11th Ave, Bay of Plenty, New Zealand",-37.6979786,176.1589657,"Z Eleventh Avenue, Cameron Road, Tauranga South, Tauranga, Tauranga City, Bay of Plenty, 3143, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z Te Puke,"Z Te Puke, Bay of Plenty, New Zealand",-37.7852027,176.3305365,"Z Te Puke, Jellicoe Street, Waitangi, Te Puke, Western Bay of Plenty District, Bay of Plenty, 3183, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z Whakatane,"Z Whakatane, Bay of Plenty, New Zealand",-37.9587443,176.9826041,"Z Whakatane, King Street, Coastlands, Whakatane, Whakatāne District, Bay of Plenty, 3120, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z Hewletts Rd,"Z Hewletts Rd, Bay of Plenty, New Zealand",-37.6662416,176.2004173,"71, Hewletts Road, Omanu, Tauranga, Tauranga City, Bay of Plenty, 3149, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Z Palm Beach,"Z Palm Beach, Bay of Plenty, New Zealand",-37.699118,176.284395,"Z Palm Beach, Domain Road, Papamoa, Tauranga, Tauranga City, Bay of Plenty, 3118, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Fuelstop,"Fuelstop, Bay of Plenty, New Zealand",-37.7211057,176.2841396,"Gull, Te Puke Highway, Papamoa, Tauranga, Tauranga City, Bay of Plenty, 3187, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,BP 2 Go Pongakawa,"BP 2 Go Pongakawa, Bay of Plenty, New Zealand",-37.822028,176.4899245,"1646, State Highway 2, Pukehina Beach, Western Bay of Plenty District, Bay of Plenty, 3186, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Gull Edgecumbe,"Gull Edgecumbe, Bay of Plenty, New Zealand",-37.9758249,176.827262,"Z, Bridge Street, Edgecumbe, Whakatāne District, Bay of Plenty, 3193, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Caltex Tauriko,"Caltex Tauriko, Bay of Plenty, New Zealand",-37.7415681,176.0946599,"Caltex Tauriko, 778, State Highway 29, Western Bay of Plenty District, Bay of Plenty, 3171, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Caltex Bridge Street,"Caltex Bridge Street, Bay of Plenty, New Zealand",-38.0121174,177.2839616,"79, Bridge Street, Opotiki, Ōpōtiki District, Bay of Plenty, 3122, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Caltex Otumoetai,"Caltex Otumoetai, Bay of Plenty, New Zealand",-37.6823102,176.1363371,"Caltex Otumoetai, 227, Otumoetai Road, Brookfield, Tauranga, Tauranga City, Bay of Plenty, 3110, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Caltex Welcome Bay,"Caltex Welcome Bay, Bay of Plenty, New Zealand",-37.7253973,176.1917292,"Caltex Welcome Bay, 248, Welcome Bay Road, Welcome Bay, Tauranga, Tauranga City, Bay of Plenty, 3112, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Caltex Bayfair,"Caltex Bayfair, Bay of Plenty, New Zealand",-37.6749036,176.2257798,"Bayfair Shopping Centre, Leander Street, Arataki, Tauranga, Tauranga City, Bay of Plenty, 3116, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Caltex Rotorua,"Caltex Rotorua, Bay of Plenty, New Zealand",-38.1401532,176.2475114,"1290, Amohau Street, Glenholme, Rotorua, Rotorua District, Bay of Plenty, 3010, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Caltex Te Ngae,"Caltex Te Ngae, Bay of Plenty, New Zealand",-38.1338131,176.2959814,"Caltex, Te Ngae Road, Owhata, Rotorua, Rotorua District, Bay of Plenty, 3042, New Zealand"
Bay of Plenty,Bay of Plenty Region,Auto Fuel Retailing,Caltex Greerton,"Caltex Greerton, Bay of Plenty, New Zealand",-37.7248625,176.1340363,"Caltex Greerton, 1272, Cameron Road, Greerton, Tauranga, Tauranga City, Bay of Plenty, 3112, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Paper Plus Central,"Paper Plus Central, Bay of Plenty, New Zealand",-38.140361,176.2516633,"The Warehouse, Amohau Street, Glenholme, Rotorua, Rotorua District, Bay of Plenty, 3010, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Greerton Lotto,"Greerton Lotto, Bay of Plenty, New Zealand",-37.7255003,176.1329039,"1295, Cameron Road, Greerton, Tauranga, Tauranga City, Bay of Plenty, 3112, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Ngongotaha Books Lotto & Postshop,"Ngongotaha Books Lotto & Postshop, Bay of Plenty, New Zealand",-38.08079,176.21239,"Quickcash, Ngongotaha Road, Fairy Springs, Ngongotaha, Rotorua District, Bay of Plenty, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Paper Plus Waihi & Toyworld,"Paper Plus Waihi & Toyworld, Bay of Plenty, New Zealand",-37.3913952,175.8408793,"36, Seddon Street, Waihi, Hauraki District, Waikato, 3610, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Katikati Paper Plus and Post Shop,"Katikati Paper Plus and Post Shop, Bay of Plenty, New Zealand",-37.5527939,175.917399,"24, State Highway 2, Katikati, Western Bay of Plenty District, Bay of Plenty, 3129, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,City Books & Lotto,"City Books & Lotto, Bay of Plenty, New Zealand",-38.1395005,176.251752,"1304, Tutanekai Street, Glenholme, Rotorua, Rotorua District, Bay of Plenty, 3010, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Paper Plus Mt Maunganui,"Paper Plus Mt Maunganui, Bay of Plenty, New Zealand",-37.6373691,176.1829564,"126, Maunganui Road, Mount Maunganui, Tauranga, Tauranga City, Bay of Plenty, 3116, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Relay Rotorua Intl Airport,"Relay Rotorua Intl Airport, Bay of Plenty, New Zealand",-38.1093924,176.3175232,"Departures Terminal, Te Ngae Road, Hannahs Bay, Rotorua, Rotorua District, Bay of Plenty, 3042, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Mags Cards & Lotto,"Mags Cards & Lotto, Bay of Plenty, New Zealand",-37.7055071,176.1520687,"775, Cameron Road, Tauranga South, Tauranga, Tauranga City, Bay of Plenty, 3112, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Paper Plus Whakatane,"Paper Plus Whakatane, Bay of Plenty, New Zealand",-37.951394,176.99563,"168, The Strand, Coastlands, Whakatane, Whakatāne District, Bay of Plenty, 3158, New Zealand"
Bay of Plenty,Bay of Plenty Region,Book & Stationery Retailing,Cherrywood Lotto & Book Shop,"Cherrywood Lotto & Book Shop, Bay of Plenty, New Zealand",-37.668309,176.1402431,"38-56, Cherrywood Drive, Otūmoetai, Tauranga, Tauranga City, Bay of Plenty, 3110, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Pyes Pa Supervalue,"Pyes Pa Supervalue, Bay of Plenty, New Zealand",-37.7429847,176.1231815,"79, Pyes Pa Road, Pyes Pa, Tauranga, Tauranga City, Bay of Plenty, 3112, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Ngongotaha Four Square,"Ngongotaha Four Square, Bay of Plenty, New Zealand",-38.0810821,176.2119862,"1, Hall Road, Fairy Springs, Ngongotaha, Rotorua District, Bay of Plenty, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,The Lakes Four Square,"The Lakes Four Square, Bay of Plenty, New Zealand",-37.7515496,176.1047643,"Four Square, Lakes Boulevard, The Lakes, Tauranga, Tauranga City, Bay of Plenty, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Edmund Road Four Square,"Edmund Road Four Square, Bay of Plenty, New Zealand",-38.1367314,176.2146105,"50, Edmund Road, Western Heights, Rotorua, Rotorua District, Bay of Plenty, 3015, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Welcome Bay Four Square,"Welcome Bay Four Square, Bay of Plenty, New Zealand",-37.7254208,176.1923867,"Four Square, Welcome Bay Road, Welcome Bay, Tauranga, Tauranga City, Bay of Plenty, 3175, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Te Ngae Four Square,"Te Ngae Four Square, Bay of Plenty, New Zealand",-38.1338889,176.2947222,"10/500, Te Ngae Road, Owhata, Rotorua, Rotorua District, Bay of Plenty, 3042, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Bethlehem Four Square & Lotto,"Bethlehem Four Square & Lotto, Bay of Plenty, New Zealand",-37.6957934,176.1097348,"Four Square, State Highway 2, Bethlehem, Tauranga, Tauranga City, Bay of Plenty, 3110, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Te Puna Four Square,"Te Puna Four Square, Bay of Plenty, New Zealand",-37.6957442,176.071694,"Four Square, Tauranga West Road, Te Puna, Western Bay of Plenty District, Bay of Plenty, 3176, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Fordlands Four Square,"Fordlands Four Square, Bay of Plenty, New Zealand",-38.147656,176.225002,"1, Ford Road, Fordlands, Rotorua, Rotorua District, Bay of Plenty, 3015, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Blue Moon Four Square,"Blue Moon Four Square, Bay of Plenty, New Zealand",-38.0112016,177.2868726,"49, Saint John Street, Opotiki, Ōpōtiki District, Bay of Plenty, 3122, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Selwyn Heights Four Square,"Selwyn Heights Four Square, Bay of Plenty, New Zealand",-38.1177346,176.2231282,"Four Square, Old Quarry Road, Selwyn Heights, Rotorua, Rotorua District, Bay of Plenty, 3015, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Waihi Beach Four Square,"Waihi Beach Four Square, Bay of Plenty, New Zealand",-37.4118899,175.9422992,"Four Square Car Park, Wilson Road, Waihi Beach, Western Bay of Plenty District, Bay of Plenty, 3611, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Ohauiti Four Square,"Ohauiti Four Square, Bay of Plenty, New Zealand",-37.73434,176.163712,"Four Square, Ohauiti Road, Hairini, Tauranga, Tauranga City, Bay of Plenty, 3112, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Koutu Four Square,"Koutu Four Square, Bay of Plenty, New Zealand",-38.1200594,176.2382411,"48, Koutu Road, Ohinemutu, Rotorua, Rotorua District, Bay of Plenty, 3040, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Western Heights Foodmarket,"Western Heights Foodmarket, Bay of Plenty, New Zealand",-38.129081,176.219477,"4, Brookland Road, Western Heights, Rotorua, Rotorua District, Bay of Plenty, 3015, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Te Puke Four Square,"Te Puke Four Square, Bay of Plenty, New Zealand",-37.7838953,176.3254516,"135B, Jellicoe Street, Waitangi, Te Puke, Western Bay of Plenty District, Bay of Plenty, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Four Square Papamoa Beach,"Four Square Papamoa Beach, Bay of Plenty, New Zealand",-37.7178229,176.3422598,"Rise Artisan Bakery, Golden Sands Drive, Papamoa East, Tauranga, Tauranga City, Bay of Plenty, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Ohope Beach Four Square,"Ohope Beach Four Square, Bay of Plenty, New Zealand",-37.9697222,177.0522222,"205, Pohutukawa Avenue, Ohope Beach, Whakatāne District, Bay of Plenty, 3085, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Four Square Katikati,"Four Square Katikati, Bay of Plenty, New Zealand",-37.5540738,175.9175504,"Four Square, Talisman Drive, Katikati, Western Bay of Plenty District, Bay of Plenty, 3129, New Zealand"
Bay of Plenty,Bay of Plenty Region,Convenience Chain Stores,Four Square Murupara,"Four Square Murupara, Bay of Plenty, New Zealand",-38.457386,176.7051366,"Four Square, Pine Drive, Murupara, Whakatāne District, Bay of Plenty, 3025, New Zealand"
Bay of Plenty,Bay of Plenty Region,General Retail,Te Ngae Hardware & Lotto,"Te Ngae Hardware & Lotto, Bay of Plenty, New Zealand",-38.1277038,176.3045275,"592, Te Ngae Road, Hannahs Bay, Rotorua, Rotorua District, Bay of Plenty, 3042, New Zealand"
Bay of Plenty,Bay of Plenty Region,General Retail,Te Puke United Video & Lotto,"Te Puke United Video & Lotto, Bay of Plenty, New Zealand",-37.7856148,176.3294843,"The Orchard Thieves, Jellicoe Street, Waitangi, Te Puke, Western Bay of Plenty District, Bay of Plenty, 3183, New Zealand"
Bay of Plenty,Bay of Plenty Region,Groceries & Dairies,Kawerau Foodmarket & Lotto,"Kawerau Foodmarket & Lotto, Bay of Plenty, New Zealand",-38.087945,176.701648,"95, Onslow Street, Kawerau, Kawerau District, Bay of Plenty, 3127, New Zealand"
Bay of Plenty,Bay of Plenty Region,Groceries & Dairies,Westend Dairy & Post Shop,"Westend Dairy & Post Shop, Bay of Plenty, New Zealand",-38.1448142,176.2373645,"West End Dairy, Malfroy Road, Glenholme, Rotorua, Rotorua District, Bay of Plenty, 3010, New Zealand"
Bay of Plenty,Bay of Plenty Region,Groceries & Dairies,Mananui Dairy,"Mananui Dairy, Bay of Plenty, New Zealand",-37.9606498,176.9614792,"200, James Street, Coastlands, Whakatane, Whakatāne District, Bay of Plenty, 3120, New Zealand"
Bay of Plenty,Bay of Plenty Region,Groceries & Dairies,Matata Superfoods,"Matata Superfoods, Bay of Plenty, New Zealand",-37.8886193,176.7587853,"Aunty and Uncle Cafe, Arawa Street, Matata, Whakatāne District, Bay of Plenty, 3194, New Zealand"
Bay of Plenty,Bay of Plenty Region,Groceries & Dairies,Peter Pan Superette,"Peter Pan Superette, Bay of Plenty, New Zealand",-37.7207389,176.1453632,"413, Fraser Street, Merivale, Tauranga, Tauranga City, Bay of Plenty, 3112, New Zealand"
Bay of Plenty,Bay of Plenty Region,Groceries & Dairies,Dianne Superette,"Dianne Superette, Bay of Plenty, New Zealand",-38.1347266,176.2491733,"Rotorua Primary School, 1249, Arawa Street, Ohinemutu, Rotorua, Rotorua District, Bay of Plenty, 3040, New Zealand"
